Fecha,Categoria,Producto,Cantidad,Precio_Unitario,Total_Venta,Distancia_KM,Nivel_Trafico,Llega_Tarde,ID_Cliente,Edad_Cliente,Gasto_Hist_Cliente
2024-05-12,Lacteos,Leche,9,5.62,50.58,4.0,Bajo,1,1040,63,79.79772354958438
2024-05-12,Lacteos,Yogurt,1,6.62,6.62,12.8,Bajo,1,1088,26,40.570337888327046
2024-05-13,Abarrotes,Fideos,1,2.33,2.33,14.5,Bajo,0,1021,35,73.06872365580554
2024-05-13,Carnes,Cerdo,8,20.16,161.28,13.2,Medio,1,1045,35,32.075827288068346
2024-05-13,Lacteos,Mantequilla,1,7.85,7.85,0.6,Medio,0,1047,60,55.45119274378263
2024-05-13,Lacteos,Mantequilla,5,9.13,45.65,1.8,Medio,0,1046,45,57.45444421985109
2024-05-13,Lacteos,Leche,5,5.16,25.8,13.8,Medio,1,1076,20,46.0216598792228
2024-05-13,Carnes,Pollo,7,19.2,134.4,14.8,Medio,0,1046,63,104.45954487107494
2024-05-14,Carnes,Cerdo,8,23.52,188.16,6.2,Bajo,0,1080,33,47.02102314684757
2024-05-14,Abarrotes,Arroz,7,4.37,30.59,9.7,Bajo,0,1043,43,32.24386331279604
2024-05-14,Carnes,Res,7,27.91,195.37,0.9,Bajo,0,1068,43,77.42808995238777
2024-05-15,Lacteos,Mantequilla,1,9.18,9.18,8.1,Medio,0,1098,61,62.34498658103551
2024-05-15,Carnes,Pescado,4,22.77,91.08,0.8,Bajo,0,1081,19,29.188670005037373
2024-05-15,Lacteos,Queso,3,14.98,44.94,10.7,Alto,1,1083,51,143.672455585349
2024-05-15,Verduras,Tomate,6,3.5,21.0,3.1,Bajo,0,1094,57,97.34356593750215
2024-05-16,Abarrotes,Azucar,3,3.68,11.04,13.1,Bajo,0,1059,22,30.909059170240326
2024-05-16,Abarrotes,Arroz,3,4.2,12.6,10.7,Medio,0,1093,23,32.70475172314517
2024-05-16,Lacteos,Queso,5,15.74,78.7,12.6,Medio,0,1035,31,35.904877060314355
2024-05-16,Verduras,Zanahoria,6,2.82,16.92,4.3,Bajo,0,1017,20,38.166507696318035
2024-05-16,Lacteos,Leche,3,5.48,16.44,1.3,Bajo,0,1085,39,73.90131651005993
2024-05-17,Abarrotes,Azucar,2,3.97,7.94,13.9,Medio,0,1008,28,57.40277395759443
2024-05-17,Lacteos,Yogurt,9,6.87,61.83,4.6,Bajo,0,1085,37,35.44873856862349
2024-05-18,Verduras,Zanahoria,4,2.57,10.28,6.8,Medio,0,1085,39,53.490271033426446
2024-05-18,Lacteos,Yogurt,2,6.4,12.8,13.5,Bajo,1,1026,55,133.64155965798568
2024-05-19,Carnes,Pescado,6,24.18,145.08,13.8,Bajo,0,1038,41,39.47655011060969
2024-05-19,Carnes,Res,8,30.65,245.2,8.0,Medio,0,1088,50,45.74896951749931
2024-05-20,Lacteos,Yogurt,8,7.35,58.8,7.1,Alto,1,1074,63,132.79764635022514
2024-05-20,Abarrotes,Azucar,9,3.51,31.59,1.0,Bajo,0,1093,48,22.709081864737517
2024-05-20,Lacteos,Leche,8,5.99,47.92,4.1,Bajo,0,1084,52,136.0798936915495
2024-05-20,Verduras,Tomate,6,3.61,21.66,5.6,Medio,0,1053,27,44.25449852642235
2024-05-20,Carnes,Pollo,1,19.68,19.68,14.6,Alto,1,1040,42,37.112348160824844
2024-05-21,Abarrotes,Azucar,3,3.94,11.82,4.7,Bajo,0,1080,18,25.738441761422955
2024-05-21,Abarrotes,Azucar,2,3.46,6.92,7.5,Alto,0,1030,30,39.04333100167311
2024-05-22,Abarrotes,Arroz,3,4.82,14.46,8.6,Medio,1,1075,61,146.3685188687049
2024-05-22,Carnes,Pollo,5,18.37,91.85,1.7,Medio,0,1088,29,27.566919342524635
2024-05-22,Verduras,Lechuga,8,2.1,16.8,12.1,Bajo,0,1075,27,63.154065142648804
2024-05-22,Verduras,Lechuga,9,1.85,16.65,5.0,Bajo,0,1040,45,60.583902134600365
2024-05-22,Abarrotes,Conservas,4,6.31,25.24,7.4,Bajo,0,1037,40,39.57021524769521
2024-05-23,Lacteos,Queso,1,16.45,16.45,3.5,Bajo,0,1061,21,70.31653325203774
2024-05-23,Verduras,Lechuga,5,1.93,9.65,0.6,Bajo,0,1097,45,50.321915390355784
2024-05-23,Verduras,Tomate,5,3.79,18.95,6.1,Alto,1,1098,30,46.71644148588227
2024-05-23,Abarrotes,Conservas,6,5.73,34.38,5.3,Medio,0,1051,27,21.94706460744054
2024-05-23,Verduras,Lechuga,6,1.92,11.52,6.3,Bajo,0,1004,48,58.56664480879567
2024-05-23,Lacteos,Mantequilla,8,8.23,65.84,6.4,Bajo,0,1009,35,64.45215610311307
2024-05-23,Verduras,Papa,9,2.9,26.1,11.5,Bajo,0,1045,32,37.50160704329517
2024-05-23,Lacteos,Queso,4,14.4,57.6,7.4,Bajo,0,1091,41,54.99843489105227
2024-05-24,Abarrotes,Azucar,6,3.54,21.24,9.2,Medio,0,1049,26,55.11780970005868
2024-05-24,Lacteos,Leche,7,4.96,34.72,10.5,Medio,1,1031,64,147.90318407916675
2024-05-24,Abarrotes,Fideos,3,2.51,7.53,12.9,Medio,1,1057,64,121.73627530363669
2024-05-24,Abarrotes,Fideos,4,2.72,10.88,4.8,Medio,0,1086,29,52.983035309798666
2024-05-24,Verduras,Lechuga,8,2.09,16.72,13.2,Bajo,1,1084,32,69.36217530303239
2024-05-24,Lacteos,Queso,5,14.71,73.55,7.8,Alto,0,1045,35,30.540325997354643
2024-05-25,Verduras,Lechuga,4,1.92,7.68,11.8,Medio,1,1044,21,42.55114791091876
2024-05-25,Verduras,Lechuga,2,1.94,3.88,14.8,Medio,1,1069,27,35.28492244020313
2024-05-25,Verduras,Cebolla,3,2.51,7.53,2.3,Alto,0,1030,38,24.752789000502247
2024-05-25,Abarrotes,Azucar,1,4.01,4.01,2.4,Medio,0,1038,60,52.71066523362331
2024-05-26,Abarrotes,Azucar,4,3.85,15.4,2.1,Medio,0,1043,53,97.69833926176537
2024-05-26,Abarrotes,Aceite,6,12.98,77.88,11.9,Medio,0,1080,63,100.89590404220476
2024-05-26,Abarrotes,Azucar,4,3.84,15.36,13.4,Bajo,0,1047,23,77.12863502458109
2024-05-26,Verduras,Cebolla,3,2.45,7.35,15.0,Bajo,0,1040,20,63.800103264851685
2024-05-26,Carnes,Pescado,6,22.82,136.92,1.6,Bajo,0,1056,40,43.5745601362936
2024-05-26,Abarrotes,Conservas,5,6.09,30.45,13.7,Bajo,0,1083,24,54.210897905281634
2024-05-26,Lacteos,Leche,4,5.82,23.28,0.8,Medio,0,1019,34,32.7885271588362
2024-05-27,Abarrotes,Azucar,2,3.64,7.28,8.3,Medio,0,1045,21,78.64739379103055
2024-05-27,Abarrotes,Aceite,5,10.94,54.7,12.8,Bajo,1,1024,31,37.7253221788259
2024-05-27,Carnes,Res,9,28.94,260.46,2.4,Alto,0,1023,34,73.74358133090688
2024-05-27,Carnes,Pollo,9,19.01,171.09,7.5,Medio,0,1083,62,130.99787436834725
2024-05-27,Lacteos,Yogurt,1,6.56,6.56,11.4,Bajo,1,1096,56,101.1093821472398
2024-05-27,Verduras,Lechuga,2,2.14,4.28,1.7,Medio,0,1049,46,34.648853630414436
2024-05-28,Abarrotes,Conservas,8,6.1,48.8,10.9,Bajo,1,1038,26,72.02361094273684
2024-05-28,Abarrotes,Arroz,8,4.92,39.36,14.4,Bajo,1,1004,56,146.66222208961074
2024-05-28,Verduras,Tomate,9,3.77,33.93,2.8,Bajo,0,1048,37,33.81915348097266
2024-05-28,Carnes,Pescado,7,22.75,159.25,6.1,Bajo,0,1012,59,82.07335823115713
2024-05-29,Carnes,Pescado,2,22.53,45.06,11.6,Medio,0,1079,47,58.46149145812128
2024-05-29,Carnes,Pollo,1,17.07,17.07,10.4,Medio,0,1034,23,49.52552062100588
2024-05-29,Lacteos,Yogurt,3,6.6,19.8,12.7,Bajo,0,1032,20,76.26954799910402
2024-05-29,Verduras,Tomate,6,3.82,22.92,1.6,Bajo,0,1007,30,52.6880651165659
2024-05-30,Lacteos,Queso,4,13.77,55.08,10.9,Bajo,0,1096,27,20.443514086657583
2024-05-30,Abarrotes,Aceite,3,11.13,33.39,13.1,Alto,1,1068,54,56.80373140916697
2024-05-30,Verduras,Tomate,6,3.4,20.4,4.4,Medio,1,1046,31,20.75578407630722
2024-05-30,Abarrotes,Azucar,6,3.94,23.64,5.0,Bajo,0,1077,19,39.762756158124546
2024-05-30,Carnes,Pollo,6,17.29,103.74,12.3,Bajo,0,1088,22,61.57521375348731
2024-05-30,Carnes,Pescado,7,22.76,159.32,2.0,Medio,0,1074,50,43.807359524875054
2024-05-31,Verduras,Papa,6,3.04,18.24,4.5,Medio,0,1011,24,30.44940154372378
2024-05-31,Verduras,Tomate,4,3.51,14.04,1.2,Bajo,0,1066,23,30.905815865671652
2024-05-31,Carnes,Cerdo,4,21.22,84.88,4.2,Medio,0,1017,62,136.7702097919239
2024-05-31,Carnes,Pollo,7,16.58,116.06,11.8,Alto,1,1089,32,58.634477424065885
2024-05-31,Carnes,Pescado,8,25.39,203.12,9.9,Medio,0,1018,55,58.52683416116774
2024-05-31,Abarrotes,Azucar,5,3.75,18.75,4.7,Medio,0,1048,61,129.50115369284703
2024-05-31,Carnes,Res,1,25.78,25.78,9.0,Medio,0,1013,58,76.71440698706493
2024-05-31,Abarrotes,Azucar,5,3.91,19.55,13.1,Alto,1,1091,47,26.743821630560777
2024-05-31,Abarrotes,Fideos,7,2.32,16.24,4.3,Bajo,0,1098,32,47.235568185307756
2024-06-01,Verduras,Papa,3,3.14,9.42,4.5,Medio,0,1004,20,67.3457666989254
2024-06-01,Verduras,Tomate,4,3.61,14.44,15.0,Bajo,1,1039,48,40.86694418293323
2024-06-01,Lacteos,Queso,2,13.7,27.4,12.4,Medio,0,1099,52,115.01871664456533
2024-06-01,Lacteos,Leche,7,5.79,40.53,11.4,Medio,1,1002,35,23.854314551427553
2024-06-02,Verduras,Cebolla,5,2.68,13.4,7.2,Medio,0,1076,53,102.53182644507214
2024-06-02,Carnes,Pollo,1,17.42,17.42,13.8,Alto,1,1090,38,59.733929499775584
2024-06-02,Verduras,Zanahoria,6,2.69,16.14,1.3,Bajo,0,1016,18,20.715078978694525
2024-06-02,Lacteos,Yogurt,3,7.52,22.56,13.4,Medio,0,1021,19,60.245901526582145
2024-06-02,Verduras,Lechuga,6,2.0,12.0,8.8,Bajo,0,1072,25,46.76895538743017
2024-06-02,Carnes,Pescado,7,23.46,164.22,2.0,Alto,0,1064,37,50.841402192590586
2024-06-02,Verduras,Tomate,2,3.39,6.78,8.4,Bajo,0,1029,33,72.1769874639357
2024-06-03,Verduras,Papa,6,2.94,17.64,14.2,Bajo,1,1028,55,70.28532387278652
2024-06-03,Carnes,Pollo,5,17.38,86.9,5.6,Medio,0,1090,46,64.11371108609576
2024-06-04,Carnes,Res,8,29.35,234.8,10.3,Bajo,1,1027,63,80.58135112836639
2024-06-04,Lacteos,Yogurt,9,7.5,67.5,14.5,Medio,1,1054,20,56.13537814263543
2024-06-05,Abarrotes,Fideos,6,2.64,15.84,1.5,Medio,0,1022,54,99.72291950199957
2024-06-05,Lacteos,Queso,8,14.36,114.88,9.8,Bajo,0,1094,58,66.65035470495151
2024-06-05,Lacteos,Leche,7,5.14,35.98,3.9,Medio,0,1065,41,28.65440126708621
2024-06-05,Abarrotes,Arroz,3,4.93,14.79,3.7,Bajo,0,1054,32,29.40562571909836
2024-06-05,Carnes,Pollo,9,17.46,157.14,12.6,Medio,0,1069,52,66.54201521284094
2024-06-06,Verduras,Papa,2,3.29,6.58,13.6,Bajo,0,1039,20,35.537696301498514
2024-06-06,Abarrotes,Azucar,1,4.1,4.1,2.0,Medio,0,1071,49,78.0996176059553
2024-06-06,Abarrotes,Fideos,2,2.59,5.18,3.3,Medio,0,1035,47,25.5810445557605
2024-06-06,Verduras,Tomate,9,3.55,31.95,8.0,Medio,0,1051,39,47.14200555239421
2024-06-06,Verduras,Tomate,4,3.74,14.96,8.4,Bajo,0,1082,33,59.34924603964357
2024-06-07,Carnes,Cerdo,6,20.81,124.86,3.7,Bajo,1,1029,43,47.33400691940653
2024-06-07,Lacteos,Leche,3,5.87,17.61,14.9,Bajo,0,1014,50,79.13604403716802
2024-06-08,Verduras,Lechuga,7,1.85,12.95,13.4,Bajo,1,1082,33,46.90078823147802
2024-06-08,Carnes,Cerdo,7,20.76,145.32,1.6,Medio,1,1032,27,76.42983191078065
2024-06-08,Abarrotes,Fideos,5,2.69,13.45,11.2,Bajo,1,1009,46,57.99072049374634
2024-06-08,Verduras,Papa,9,2.85,25.65,10.9,Bajo,1,1082,61,139.81464448201007
2024-06-08,Carnes,Cerdo,3,21.58,64.74,9.1,Bajo,1,1082,37,69.18062016682754
2024-06-08,Lacteos,Queso,9,15.92,143.28,1.6,Medio,0,1052,54,58.39625634467267
2024-06-08,Verduras,Zanahoria,2,2.97,5.94,2.5,Alto,0,1032,50,37.965387488186394
2024-06-09,Verduras,Tomate,2,3.34,6.68,12.3,Bajo,1,1026,19,78.88300005447681
2024-06-09,Abarrotes,Arroz,4,4.42,17.68,2.9,Alto,0,1009,19,24.204121743271365
2024-06-09,Abarrotes,Conservas,9,6.19,55.71,11.0,Medio,1,1077,63,98.31346455654995
2024-06-09,Lacteos,Mantequilla,8,7.95,63.6,5.7,Medio,1,1070,20,79.77346958267832
2024-06-09,Carnes,Pollo,9,19.14,172.26,6.8,Medio,0,1042,29,44.6565531410066
2024-06-09,Abarrotes,Fideos,2,2.37,4.74,13.7,Bajo,0,1052,63,114.37198063249458
2024-06-09,Lacteos,Leche,5,5.21,26.05,3.6,Medio,0,1008,51,66.25110652974563
2024-06-09,Abarrotes,Conservas,9,5.63,50.67,10.9,Medio,1,1072,36,20.517140155506816
2024-06-10,Verduras,Lechuga,8,2.05,16.4,6.8,Medio,0,1029,56,124.64198300098491
2024-06-10,Verduras,Zanahoria,1,2.77,2.77,11.1,Bajo,0,1026,49,32.645785965794374
2024-06-10,Lacteos,Queso,5,14.82,74.1,1.5,Medio,0,1079,30,21.7501935374446
2024-06-11,Lacteos,Yogurt,7,6.37,44.59,10.7,Bajo,0,1077,56,100.73897650851572
2024-06-11,Carnes,Cerdo,1,20.37,20.37,4.7,Alto,0,1088,35,55.1741299268457
2024-06-11,Abarrotes,Conservas,8,6.14,49.12,1.7,Bajo,0,1078,39,47.791966178535226
2024-06-11,Verduras,Papa,7,3.26,22.82,9.7,Alto,1,1050,42,57.3772426510029
2024-06-12,Abarrotes,Azucar,9,3.56,32.04,4.9,Bajo,0,1025,30,76.01482736040137
2024-06-12,Lacteos,Yogurt,2,6.48,12.96,6.0,Bajo,0,1048,36,26.56894196413964
2024-06-12,Verduras,Lechuga,7,1.92,13.44,14.5,Alto,1,1068,22,78.37064951960134
2024-06-12,Verduras,Lechuga,2,1.84,3.68,7.9,Bajo,0,1024,52,103.33083624587408
2024-06-13,Lacteos,Yogurt,7,7.42,51.94,12.8,Medio,1,1095,59,142.5064556447055
2024-06-13,Carnes,Pollo,1,19.68,19.68,5.5,Bajo,1,1038,48,69.52639374491773
2024-06-13,Verduras,Lechuga,3,2.06,6.18,11.3,Bajo,1,1090,35,42.123509328250755
2024-06-13,Abarrotes,Arroz,7,4.17,29.19,2.2,Alto,1,1044,53,58.066976739117734
2024-06-13,Abarrotes,Conservas,1,6.49,6.49,1.8,Alto,0,1076,19,32.05468038113135
2024-06-13,Carnes,Pescado,6,27.34,164.04,2.6,Alto,1,1091,19,52.25486828309086
2024-06-14,Lacteos,Leche,1,5.25,5.25,6.3,Alto,0,1011,40,35.46670929223948
2024-06-14,Abarrotes,Aceite,8,12.16,97.28,14.0,Medio,0,1005,62,140.31906907227858
2024-06-15,Lacteos,Yogurt,4,7.0,28.0,1.5,Medio,0,1032,43,49.11743804370292
2024-06-15,Abarrotes,Arroz,9,4.79,43.11,8.3,Alto,1,1048,42,25.0274583528957
2024-06-16,Verduras,Papa,3,3.01,9.03,1.6,Medio,0,1047,20,57.33817874444157
2024-06-16,Abarrotes,Conservas,4,6.0,24.0,7.1,Medio,0,1050,37,52.77485600785106
2024-06-16,Abarrotes,Azucar,2,3.62,7.24,4.8,Bajo,0,1096,41,24.744561258598885
2024-06-16,Verduras,Tomate,9,3.22,28.98,0.7,Medio,0,1096,32,34.021426929521816
2024-06-17,Carnes,Pescado,5,23.68,118.4,10.8,Alto,1,1007,21,55.61451526485788
2024-06-18,Lacteos,Yogurt,7,6.9,48.3,2.8,Medio,0,1014,32,50.36839116167866
2024-06-18,Lacteos,Mantequilla,9,7.98,71.82,7.4,Bajo,0,1093,37,55.06375529536744
2024-06-18,Carnes,Pescado,5,24.96,124.8,7.3,Medio,0,1018,26,39.9979915922315
2024-06-18,Verduras,Tomate,6,3.55,21.3,4.0,Medio,0,1084,42,26.409259577839435
2024-06-18,Abarrotes,Fideos,8,2.72,21.76,4.9,Bajo,0,1080,24,39.38871303676504
2024-06-18,Verduras,Zanahoria,8,2.57,20.56,4.8,Medio,0,1017,49,34.60802264400561
2024-06-18,Lacteos,Queso,8,14.33,114.64,11.1,Bajo,0,1038,20,49.35675566309619
2024-06-19,Abarrotes,Aceite,7,11.61,81.27,8.7,Bajo,0,1079,62,135.25426448755002
2024-06-19,Verduras,Papa,6,2.81,16.86,12.4,Medio,1,1029,59,76.75270302483423
2024-06-19,Carnes,Res,8,26.51,212.08,2.3,Bajo,0,1091,42,39.29198053030045
2024-06-20,Abarrotes,Azucar,4,3.83,15.32,4.4,Medio,0,1064,25,35.902837244557
2024-06-20,Lacteos,Leche,6,5.01,30.06,2.1,Bajo,0,1031,56,100.97260752881797
2024-06-20,Lacteos,Leche,7,5.08,35.56,9.0,Medio,0,1029,60,57.74836265554827
2024-06-20,Carnes,Res,2,28.68,57.36,9.8,Medio,0,1059,43,51.97082793699559
2024-06-20,Lacteos,Yogurt,8,7.67,61.36,11.2,Bajo,0,1050,31,49.2424884752747
2024-06-20,Lacteos,Queso,3,16.48,49.44,3.0,Medio,0,1039,31,50.32122009426956
2024-06-21,Carnes,Res,7,26.34,184.38,11.3,Alto,1,1021,61,51.58518422318763
2024-06-21,Carnes,Pollo,7,17.54,122.78,4.2,Medio,0,1035,54,114.95429586036605
2024-06-21,Abarrotes,Aceite,2,10.93,21.86,9.6,Bajo,0,1098,23,51.62045747489202
2024-06-21,Lacteos,Leche,3,5.92,17.76,8.8,Bajo,0,1029,34,49.946519486456395
2024-06-21,Abarrotes,Conservas,1,5.42,5.42,5.7,Bajo,0,1088,54,60.09416255563988
2024-06-21,Carnes,Cerdo,6,23.24,139.44,14.1,Medio,1,1065,35,70.53162385238687
2024-06-21,Verduras,Tomate,9,3.82,34.38,9.4,Bajo,0,1011,39,35.76018411982908
2024-06-21,Abarrotes,Azucar,4,4.14,16.56,4.2,Bajo,0,1024,25,49.79092533383629
2024-06-22,Verduras,Papa,5,2.94,14.7,5.6,Medio,0,1030,25,41.99307124275357
2024-06-22,Carnes,Pollo,9,19.01,171.09,5.7,Medio,0,1092,31,30.586386228221016
2024-06-23,Lacteos,Queso,6,16.46,98.76,11.8,Bajo,0,1028,22,53.245956823749566
2024-06-23,Verduras,Papa,4,2.8,11.2,5.6,Medio,0,1023,24,25.690951595189368
2024-06-24,Abarrotes,Azucar,3,3.98,11.94,11.5,Medio,1,1025,31,25.168146292942176
2024-06-24,Lacteos,Queso,3,16.18,48.54,4.7,Bajo,0,1068,36,57.17495556962521
2024-06-24,Carnes,Cerdo,5,22.76,113.8,14.9,Alto,1,1022,20,31.43456279103163
2024-06-25,Verduras,Zanahoria,2,2.99,5.98,7.8,Alto,1,1040,61,113.82244150406115
2024-06-25,Abarrotes,Azucar,2,4.13,8.26,1.5,Medio,0,1055,25,35.339973399908864
2024-06-25,Verduras,Lechuga,1,2.14,2.14,3.3,Alto,0,1027,18,62.816441975808296
2024-06-25,Abarrotes,Fideos,1,2.47,2.47,2.6,Bajo,0,1042,51,80.2945167890084
2024-06-25,Carnes,Res,7,27.38,191.66,14.3,Bajo,0,1025,20,41.01119145991767
2024-06-25,Abarrotes,Aceite,7,12.49,87.43,5.9,Bajo,0,1039,60,113.11880780600711
2024-06-26,Verduras,Tomate,6,3.55,21.3,7.8,Bajo,0,1079,61,134.86065518987797
2024-06-26,Carnes,Res,1,28.14,28.14,10.2,Bajo,1,1060,46,53.71688659959436
2024-06-26,Abarrotes,Azucar,5,3.48,17.4,10.4,Medio,1,1020,64,58.147389771294186
2024-06-26,Carnes,Res,9,30.52,274.68,6.4,Medio,1,1049,42,63.03088682280546
2024-06-27,Lacteos,Queso,6,14.3,85.8,6.6,Bajo,0,1001,21,74.01873437446946
2024-06-27,Verduras,Zanahoria,8,2.58,20.64,10.2,Medio,0,1052,33,72.09218454673874
2024-06-27,Verduras,Zanahoria,8,2.85,22.8,10.8,Bajo,0,1055,56,142.07708496360755
2024-06-27,Lacteos,Queso,8,16.37,130.96,13.8,Bajo,1,1089,41,74.36114426266178
2024-06-27,Carnes,Pollo,2,17.89,35.78,7.1,Medio,0,1095,57,100.37194345899563
2024-06-28,Verduras,Zanahoria,4,3.03,12.12,9.4,Bajo,0,1014,44,51.54622020099353
2024-06-28,Verduras,Lechuga,7,2.1,14.7,12.5,Alto,0,1005,30,51.80314035274285
2024-06-28,Carnes,Pollo,9,18.52,166.68,13.4,Medio,0,1062,62,76.61079561692992
2024-06-28,Abarrotes,Azucar,7,3.85,26.95,1.8,Medio,0,1081,59,94.29510107479328
2024-06-28,Carnes,Cerdo,8,21.74,173.92,12.9,Medio,0,1093,37,77.61308434296947
2024-06-28,Carnes,Pescado,3,25.11,75.33,0.8,Medio,0,1100,43,32.496660509212745
2024-06-29,Carnes,Res,7,27.42,191.94,3.4,Medio,0,1089,56,126.19343757430971
2024-06-29,Carnes,Pescado,6,27.44,164.64,7.2,Bajo,0,1054,22,76.85390757944258
2024-06-29,Carnes,Cerdo,8,23.25,186.0,7.6,Bajo,0,1010,29,24.531996149414457
2024-06-30,Lacteos,Yogurt,6,7.09,42.54,8.5,Bajo,0,1080,63,121.36520744937427
2024-06-30,Verduras,Lechuga,8,2.09,16.72,1.0,Medio,0,1075,57,93.09878726571905
2024-06-30,Carnes,Cerdo,6,22.46,134.76,1.2,Bajo,1,1023,63,110.06066291871826
2024-06-30,Abarrotes,Conservas,6,6.14,36.84,6.4,Bajo,0,1044,61,138.31930529236087
2024-07-01,Abarrotes,Fideos,3,2.66,7.98,1.3,Medio,1,1059,53,122.6303500368818
2024-07-01,Verduras,Tomate,6,3.71,22.26,8.4,Medio,0,1017,57,104.00793219221958
2024-07-01,Abarrotes,Arroz,5,4.7,23.5,9.6,Bajo,0,1047,23,26.74315593749155
2024-07-02,Verduras,Papa,2,3.0,6.0,12.6,Bajo,1,1010,24,44.648983734045665
2024-07-02,Lacteos,Queso,1,14.67,14.67,6.9,Alto,1,1007,59,128.0471138380155
2024-07-02,Verduras,Papa,7,2.75,19.25,7.4,Bajo,1,1063,21,66.28840069157638
2024-07-02,Abarrotes,Conservas,9,5.74,51.66,5.6,Alto,1,1097,29,21.827468484229808
2024-07-03,Carnes,Cerdo,2,20.72,41.44,8.3,Medio,0,1029,19,77.58702718626289
2024-07-04,Carnes,Cerdo,7,20.09,140.63,15.0,Bajo,0,1008,30,71.5021644031795
2024-07-04,Abarrotes,Aceite,9,12.96,116.64,13.9,Bajo,1,1083,23,49.98099381697425
2024-07-04,Carnes,Pescado,7,26.07,182.49,9.5,Alto,0,1061,45,51.14130161471334
2024-07-05,Verduras,Papa,9,2.75,24.75,8.6,Medio,0,1092,28,40.04627912519379
2024-07-05,Verduras,Papa,5,3.05,15.25,0.6,Medio,0,1091,34,23.176156134129094
2024-07-05,Carnes,Res,4,30.55,122.2,4.0,Bajo,0,1086,22,31.39596597382155
2024-07-05,Carnes,Pollo,6,18.71,112.26,8.6,Bajo,0,1055,56,50.58647278871613
2024-07-05,Lacteos,Leche,8,5.92,47.36,1.6,Medio,0,1084,46,42.22948622357086
2024-07-05,Lacteos,Mantequilla,8,8.51,68.08,10.1,Alto,0,1074,35,46.25877815945613
2024-07-06,Abarrotes,Fideos,1,2.49,2.49,1.2,Bajo,0,1078,41,61.70718895674604
2024-07-06,Carnes,Pescado,3,26.77,80.31,11.4,Bajo,1,1028,61,142.07564510547337
2024-07-06,Abarrotes,Conservas,1,5.94,5.94,8.5,Alto,1,1057,51,61.674790276879556
2024-07-06,Lacteos,Queso,6,16.2,97.2,11.8,Bajo,1,1037,23,60.369553313485056
2024-07-06,Carnes,Pollo,2,18.82,37.64,3.4,Bajo,0,1051,41,26.79387339554752
2024-07-07,Abarrotes,Conservas,6,5.98,35.88,8.3,Alto,1,1076,55,119.28784276966522
2024-07-07,Verduras,Papa,2,3.12,6.24,6.5,Bajo,0,1018,58,113.93748005427756
2024-07-07,Lacteos,Yogurt,8,6.94,55.52,9.3,Bajo,0,1002,55,72.67342268983614
2024-07-08,Abarrotes,Azucar,6,4.1,24.6,4.4,Medio,0,1010,55,118.57127688246808
2024-07-08,Carnes,Pollo,2,17.75,35.5,3.4,Medio,0,1002,57,108.55612934974468
2024-07-08,Lacteos,Mantequilla,7,8.19,57.33,2.5,Bajo,0,1001,36,40.80312567415467
2024-07-08,Verduras,Zanahoria,4,2.97,11.88,4.9,Bajo,0,1020,35,67.56155437096268
2024-07-08,Lacteos,Yogurt,1,7.2,7.2,13.2,Bajo,0,1055,30,56.44830523451415
2024-07-08,Lacteos,Leche,8,5.91,47.28,1.1,Bajo,0,1075,52,80.93685620800129
2024-07-08,Carnes,Cerdo,5,22.13,110.65,6.3,Bajo,0,1003,27,67.40788242356649
2024-07-09,Verduras,Zanahoria,3,2.72,8.16,9.3,Bajo,0,1071,44,38.1660564570455
2024-07-09,Abarrotes,Fideos,2,2.68,5.36,12.1,Bajo,1,1040,62,59.85468514129424
2024-07-09,Verduras,Zanahoria,9,2.77,24.93,3.7,Bajo,1,1006,36,62.32138221164709
2024-07-10,Abarrotes,Conservas,7,5.96,41.72,9.1,Alto,0,1037,34,54.50422514512489
2024-07-10,Abarrotes,Conservas,6,5.8,34.8,1.8,Alto,0,1020,35,20.660801500136447
2024-07-10,Verduras,Lechuga,8,1.86,14.88,10.1,Medio,1,1088,19,28.570754455515424
2024-07-10,Lacteos,Yogurt,3,7.41,22.23,9.8,Alto,0,1042,38,46.03328290912877
2024-07-10,Lacteos,Leche,3,5.4,16.2,4.7,Medio,0,1071,40,77.77349805068226
2024-07-10,Carnes,Cerdo,9,20.58,185.22,13.8,Medio,1,1097,23,23.87004552119371
2024-07-10,Lacteos,Leche,2,5.82,11.64,13.6,Alto,1,1079,25,39.69530535664022
2024-07-11,Verduras,Papa,5,3.22,16.1,9.7,Bajo,0,1042,54,95.3416230624268
2024-07-12,Carnes,Cerdo,2,22.39,44.78,2.5,Medio,0,1015,21,36.46470326002251
2024-07-12,Verduras,Zanahoria,4,3.01,12.04,14.1,Alto,0,1098,56,132.58882264268146
2024-07-12,Abarrotes,Conservas,6,5.55,33.3,2.0,Medio,0,1028,48,79.89170326866714
2024-07-12,Carnes,Res,1,28.15,28.15,1.3,Bajo,0,1099,48,69.0862500993049
2024-07-13,Verduras,Zanahoria,9,2.76,24.84,5.3,Bajo,0,1030,48,20.76929897063635
2024-07-13,Abarrotes,Arroz,4,4.78,19.12,7.9,Bajo,0,1025,20,62.58710301343835
2024-07-13,Abarrotes,Aceite,7,12.72,89.04,14.0,Medio,0,1002,47,31.834559970021008
2024-07-13,Lacteos,Yogurt,1,6.87,6.87,14.0,Bajo,0,1008,27,74.24681962877031
2024-07-14,Lacteos,Mantequilla,2,8.31,16.62,2.0,Medio,0,1020,38,55.48110224319257
